0 0 0.0
0 1 0.0
0 2 0.0

1 0 -0.215363024483
1 1 0.468344987059
1 2 0.115335913506

2 0 0.00635554990974
2 1 -0.241232055037
2 2 0.790213121384

3 0 -0.10415562989
3 1 0.926017051473
3 2 -0.00516332991705

4 0 1.04065846524
4 1 -0.151491222469
4 2 -0.066650716992

5 0 -0.0753634527966
5 1 1.01175151769
5 2 0.0119355488137

6 0 0.0261805728005
6 1 -0.0698752258209
6 2 0.977059507726

7 0 -0.0295663536806
7 1 1.01154916708
7 2 0.0016223034514

8 0 1.01119295434
8 1 -0.0274341856781
8 2 -0.00746839158306

9 0 0.513781671438
9 1 0.337109353093
9 2 0.202135964902

10 0 0.0476579283471
10 1 0.973038460077
10 2 0.0938766238264

11 0 1.0349897794
11 1 -0.0474739197939
11 2 -0.0188743104299

12 0 -0.129710994187
12 1 1.12165600513
12 2 0.095784577954

13 0 0.0947239416325
13 1 -0.0829820568224
13 2 0.954835975605

14 0 -0.052744825337
14 1 1.07048126148
14 2 0.0202708037734

15 0 1.04005455874
15 1 -0.0430248999273
15 2 -0.0121343659432

16 0 -0.0245631091566
16 1 1.03082054057
16 2 0.00827422069572

17 0 0.0146272324895
17 1 -0.0167570635785
17 2 0.996919469058

18 0 -0.00787183956039
18 1 1.01081375781
18 2 0.00172661187283

19 0 1.00457650041
19 1 -0.00539740782233
19 2 -0.000600741774801

20 0 -0.00220862883409
20 1 1.00321290967
20 2 0.000292213838479

21 0 0.00112758862921
21 1 -0.00139878689034
21 2 1.00001988751

22 0 -0.000453531312934
22 1 1.00076679339
22 2 -2.31228426193e-05

23 0 1.00019155311
23 1 -0.00024913837314
23 2 7.17647438971e-05

24 0 -3.12049023761e-05
24 1 1.00011519766
24 2 -4.4121581158e-05

25 0 -8.39228385498e-06
25 1 5.22027100553e-06
25 2 1.00004333394

26 0 3.11798160637e-05
26 1 0.999986982757
26 2 -2.35327636127e-05

27 0 0.99997439588
27 1 3.12468092689e-05
27 2 1.84370097853e-05

28 0 2.25107233408e-05
28 1 0.999979954523
28 2 -9.28731475392e-06

29 0 -1.4476243898e-05
29 1 1.8602568752e-05
29 2 1.00000650751

30 0 1.02433955499e-05
30 1 0.999989471114
30 2 -2.9695404211e-06

31 0 0.999994089401
31 1 7.92039448633e-06
31 2 1.94628013031e-06

