10 0.0171614120808
10 0.0153476379946
10 0.0183816616836
10 0.0183989384885
10 0.0183880360011
10 0.0159928711005
10 0.0149775097785
10 0.0179567650587
10 0.0157233674837
10 0.0150439629768
10 0.0152753025289
10 0.0168739265707
10 0.0156818762119
10 0.0159001577107
10 0.0155169596201
10 0.0155029957637
11 0.0154643379215
11 0.0173087972727
11 0.0151609758069
11 0.0155171923223
11 0.0153184995919
11 0.0165007686359
11 0.0157233028496
11 0.0157791597503
11 0.0155157778206
11 0.0159965012504
11 0.016923387911
11 0.0163343126718
11 0.014713675493
11 0.0158341730551
11 0.0177072490069
11 0.0157804796347
12 0.0157308755995
12 0.0152198142433
12 0.0155553123681
12 0.0155917514263
12 0.0162597714065
12 0.0155723668662
12 0.0157729825989
12 0.0156879818721
12 0.0183326938962
12 0.0156628438262
12 0.0169539645447
12 0.0144591430022
12 0.0157515277335
12 0.0166478464605
12 0.015775095675
12 0.0155235511897
13 0.0160606874516
13 0.0158820885236
13 0.0149142535009
13 0.0161966009866
13 0.0172774089394
13 0.0147589598092
13 0.0148825779048
13 0.0159472415142
13 0.015855581595
13 0.0159536856147
13 0.0152219740896
13 0.0161862346656
13 0.0154340886517
13 0.0148497127883
13 0.0154779723178
13 0.0151631781017
14 0.015725567055
14 0.0145473610088
14 0.0160000318595
14 0.0159572289395
14 0.0162927667693
14 0.0149944681344
14 0.0160178438181
14 0.0157329077948
14 0.0159295655414
14 0.0159369363659
14 0.0143200749359
14 0.016257730054
14 0.0155093297133
14 0.0154028383973
14 0.0156910143924
14 0.0152831148084
15 0.0160145656338
15 0.0156908379537
15 0.0158638330366
15 0.0150546468457
15 0.0152420488507
15 0.0154950650119
15 0.0160870426412
15 0.0162643116094
15 0.0168063344891
15 0.0147375092761
15 0.0159050921475
15 0.0163132123845
15 0.0150399216684
15 0.0166158074528
15 0.0157499302249
15 0.0154733173411
16 0.0150839182214
16 0.0156929011183
16 0.0151178068995
16 0.015128984773
16 0.0155099773086
