10 0.0136145106375
10 0.0155155377312
10 0.0151301285788
11 0.0141330105304
11 0.0152649856825
11 0.0157634563641
12 0.0127942142305
12 0.0152954643884
12 0.0127326851275
13 0.0123293118839
13 0.0140697512772
13 0.0130450833733
14 0.0126619303311
14 0.0129831813828
14 0.0132605395341
15 0.012983865874
15 0.0128229512787
15 0.0121746086236
16 0.0145923854566
16 0.0128830560908
16 0.0131194086337
17 0.0134073747824
17 0.0132750481094
17 0.0128988395762
18 0.0147664299662
18 0.0123027044689
18 0.0131198874081
19 0.0132594674488
19 0.0128246728056
19 0.0127733399469
20 0.0127520170957
20 0.0132831840924
20 0.0139699072951
21 0.0128510071444
21 0.0131346595891
21 0.0139748520752
22 0.0136235208938
22 0.013286094964
22 0.012559902763
23 0.0127121441691
23 0.0122802056738
23 0.012636268315
24 0.012875083681
24 0.0128199767986
24 0.0127203941832
4 0.0142528027093
4 0.0139982493752
4 0.0140988259627
5 0.0144815030714
5 0.0142844638307
5 0.014384763534
6 0.0151173595038
6 0.0146549190311
6 0.0153405901858
7 0.0149539912042
7 0.0127530207142
7 0.0154985007837
8 0.0138890375882
8 0.0146335595766
8 0.0145508668483
9 0.0156920150926
9 0.0136329199659
9 0.0155031044102
